season,round,lapNumber,driverId,position,time
2013,15,29,vergne,13,1:37.862
2013,15,29,resta,14,1:38.308
2013,15,29,bottas,15,1:38.904
2013,15,29,sutil,16,1:37.367
2013,15,29,maldonado,17,1:57.565
2013,15,29,chilton,18,1:46.786
2013,15,29,pic,19,1:40.624
2013,15,30,vettel,1,1:37.098
2013,15,30,webber,2,1:36.283
2013,15,30,grosjean,3,1:56.268
2013,15,30,alonso,4,1:39.602
2013,15,30,raikkonen,5,1:38.167
2013,15,30,gutierrez,6,1:43.320
2013,15,30,hulkenberg,7,1:56.656
2013,15,30,perez,8,1:43.560
2013,15,30,massa,9,1:37.001
2013,15,30,ricciardo,10,1:37.948
2013,15,30,rosberg,11,1:37.990
2013,15,30,button,12,1:38.068
2013,15,30,vergne,13,1:37.817
2013,15,30,resta,14,1:38.410
2013,15,30,bottas,15,1:39.064
2013,15,30,sutil,16,1:37.692
2013,15,30,maldonado,17,1:37.423
2013,15,30,pic,18,1:39.824
2013,15,30,chilton,19,2:02.516
2013,15,31,vettel,1,1:36.897
2013,15,31,webber,2,1:36.223
2013,15,31,grosjean,3,1:36.512
2013,15,31,raikkonen,4,1:40.417
2013,15,31,hulkenberg,5,1:36.885
2013,15,31,alonso,6,1:57.257
2013,15,31,massa,7,1:37.206
2013,15,31,ricciardo,8,1:37.989
2013,15,31,rosberg,9,1:38.012
2013,15,31,button,10,1:37.524
2013,15,31,vergne,11,1:37.295
2013,15,31,gutierrez,12,1:57.044
2013,15,31,perez,13,2:01.133
2013,15,31,resta,14,1:38.564
2013,15,31,bottas,15,1:38.803
2013,15,31,sutil,16,1:37.608
2013,15,31,maldonado,17,1:37.580
2013,15,31,pic,18,1:40.182
2013,15,31,chilton,19,1:40.466
2013,15,32,vettel,1,1:36.949
2013,15,32,webber,2,1:36.095
2013,15,32,grosjean,3,1:36.680
2013,15,32,hulkenberg,4,1:36.752
2013,15,32,alonso,5,1:37.697
2013,15,32,massa,6,1:37.950
2013,15,32,raikkonen,7,1:56.030
2013,15,32,rosberg,8,1:38.522
2013,15,32,ricciardo,9,1:41.005
2013,15,32,button,10,1:37.876
2013,15,32,vergne,11,1:37.260
2013,15,32,gutierrez,12,1:37.094
2013,15,32,perez,13,1:36.840
2013,15,32,resta,14,1:37.930
2013,15,32,bottas,15,1:38.438
2013,15,32,sutil,16,1:37.538
2013,15,32,maldonado,17,1:37.718
2013,15,32,pic,18,1:39.846
2013,15,32,chilton,19,1:39.750
2013,15,33,vettel,1,1:37.098
2013,15,33,webber,2,1:36.061
2013,15,33,grosjean,3,1:36.854
2013,15,33,hulkenberg,4,1:36.482
2013,15,33,alonso,5,1:37.670
2013,15,33,massa,6,1:37.491
2013,15,33,raikkonen,7,1:36.353
2013,15,33,rosberg,8,1:36.412
2013,15,33,button,9,1:37.656
2013,15,33,vergne,10,1:37.173
2013,15,33,gutierrez,11,1:37.416
2013,15,33,perez,12,1:37.019
2013,15,33,ricciardo,13,1:52.752
2013,15,33,resta,14,1:38.484
2013,15,33,bottas,15,1:38.412
2013,15,33,sutil,16,1:37.815
2013,15,33,maldonado,17,1:37.962
2013,15,33,pic,18,1:40.061
2013,15,33,chilton,19,1:40.032
2013,15,34,vettel,1,1:37.066
2013,15,34,webber,2,1:36.175
2013,15,34,grosjean,3,1:36.794
2013,15,34,hulkenberg,4,1:37.042
2013,15,34,alonso,5,1:37.206
2013,15,34,raikkonen,6,1:36.737
2013,15,34,massa,7,1:39.964
2013,15,34,rosberg,8,1:36.613
2013,15,34,button,9,1:37.374
2013,15,34,vergne,10,1:37.507
2013,15,34,gutierrez,11,1:37.478
2013,15,34,perez,12,1:37.221
2013,15,34,ricciardo,13,1:37.969
2013,15,34,resta,14,1:38.089
2013,15,34,bottas,15,1:38.381
2013,15,34,sutil,16,1:38.182
2013,15,34,maldonado,17,1:38.811
2013,15,34,pic,18,1:39.864
2013,15,34,chilton,19,1:39.740
2013,15,35,vettel,1,1:36.994
2013,15,35,webber,2,1:36.296
2013,15,35,grosjean,3,1:37.138
2013,15,35,hulkenberg,4,1:37.040
2013,15,35,alonso,5,1:37.377
2013,15,35,raikkonen,6,1:35.516
2013,15,35,rosberg,7,1:36.647
2013,15,35,button,8,1:37.284
2013,15,35,vergne,9,1:37.650
2013,15,35,gutierrez,10,1:37.110
2013,15,35,massa,11,1:52.080
2013,15,35,perez,12,1:37.451
2013,15,35,ricciardo,13,1:37.893
2013,15,35,resta,14,1:37.917
2013,15,35,sutil,15,1:38.159
2013,15,35,bottas,16,1:39.575
2013,15,35,maldonado,17,1:37.790
2013,15,35,pic,18,1:42.349
2013,15,35,chilton,19,1:39.369
2013,15,36,vettel,1,1:37.381
2013,15,36,webber,2,1:36.048
2013,15,36,grosjean,3,1:37.025
2013,15,36,hulkenberg,4,1:37.839
2013,15,36,alonso,5,1:37.218
2013,15,36,raikkonen,6,1:36.458
2013,15,36,rosberg,7,1:36.678
2013,15,36,button,8,1:37.461
2013,15,36,vergne,9,1:38.277
2013,15,36,gutierrez,10,1:37.630
2013,15,36,massa,11,1:37.701
2013,15,36,perez,12,1:37.461
2013,15,36,ricciardo,13,1:37.958
2013,15,36,resta,14,1:37.847
2013,15,36,sutil,15,1:37.872
2013,15,36,bottas,16,1:38.608
2013,15,36,maldonado,17,1:38.531
2013,15,36,chilton,18,1:39.739
2013,15,36,pic,19,2:03.033
2013,15,37,vettel,1,1:40.736
2013,15,37,webber,2,1:36.076
2013,15,37,grosjean,3,1:36.795
2013,15,37,hulkenberg,4,1:37.403
2013,15,37,alonso,5,1:37.280
2013,15,37,raikkonen,6,1:36.849
2013,15,37,rosberg,7,1:37.293
2013,15,37,button,8,1:37.274
2013,15,37,vergne,9,1:39.642
2013,15,37,gutierrez,10,1:39.347
2013,15,37,massa,11,1:37.617
2013,15,37,perez,12,1:37.557
2013,15,37,ricciardo,13,1:37.887
2013,15,37,resta,14,1:37.854
2013,15,37,sutil,15,1:37.792
2013,15,37,bottas,16,1:38.474
2013,15,37,maldonado,17,1:38.591
2013,15,37,chilton,18,1:40.995
2013,15,37,pic,19,1:39.810
2013,15,38,webber,1,1:36.120
2013,15,38,grosjean,2,1:36.897
2013,15,38,vettel,3,1:54.588
2013,15,38,hulkenberg,4,1:37.013
2013,15,38,alonso,5,1:36.803
2013,15,38,raikkonen,6,1:37.117
2013,15,38,rosberg,7,1:37.037
2013,15,38,button,8,1:37.591
2013,15,38,gutierrez,9,1:37.375
2013,15,38,massa,10,1:38.734
2013,15,38,perez,11,1:38.078
2013,15,38,vergne,12,1:42.905
2013,15,38,ricciardo,13,1:37.792
2013,15,38,resta,14,1:37.630
2013,15,38,sutil,15,1:37.655
2013,15,38,bottas,16,1:38.235
2013,15,38,maldonado,17,1:38.287
2013,15,38,chilton,18,1:40.905
2013,15,38,pic,19,1:38.974
2013,15,39,webber,1,1:36.139
2013,15,39,grosjean,2,1:36.626
2013,15,39,vettel,3,1:35.317
2013,15,39,hulkenberg,4,1:36.956
2013,15,39,alonso,5,1:35.877
2013,15,39,raikkonen,6,1:36.250
2013,15,39,rosberg,7,1:39.321
2013,15,39,button,8,1:37.577
2013,15,39,gutierrez,9,1:37.524
2013,15,39,massa,10,1:37.278
2013,15,39,perez,11,1:37.403
2013,15,39,ricciardo,12,1:37.593
2013,15,39,resta,13,1:37.711
2013,15,39,sutil,14,1:37.580
2013,15,39,bottas,15,1:38.109
2013,15,39,maldonado,16,1:38.071
2013,15,39,vergne,17,1:58.679
2013,15,39,chilton,18,1:38.920
2013,15,39,pic,19,1:38.641
2013,15,40,webber,1,1:36.224
2013,15,40,grosjean,2,1:36.937
2013,15,40,vettel,3,1:36.238
2013,15,40,hulkenberg,4,1:37.029
2013,15,40,alonso,5,1:36.159
2013,15,40,raikkonen,6,1:36.353
2013,15,40,button,7,1:39.569
2013,15,40,gutierrez,8,1:36.971
2013,15,40,massa,9,1:37.273
2013,15,40,perez,10,1:37.512
2013,15,40,rosberg,11,1:55.190
2013,15,40,ricciardo,12,1:37.441
2013,15,40,resta,13,1:37.470
2013,15,40,sutil,14,1:37.393
2013,15,40,bottas,15,1:37.964
2013,15,40,maldonado,16,1:38.074
2013,15,40,vergne,17,1:36.048
2013,15,40,chilton,18,1:39.442
2013,15,40,pic,19,1:38.299
2013,15,41,webber,1,1:36.390
2013,15,41,vettel,2,1:35.725
2013,15,41,grosjean,3,1:37.745
2013,15,41,hulkenberg,4,1:36.845
2013,15,41,alonso,5,1:36.288
2013,15,41,raikkonen,6,1:36.058
2013,15,41,gutierrez,7,1:37.108
2013,15,41,massa,8,1:37.173
2013,15,41,perez,9,1:37.002
2013,15,41,rosberg,10,1:35.667
2013,15,41,ricciardo,11,1:37.281
2013,15,41,resta,12,1:37.407
2013,15,41,sutil,13,1:37.417
2013,15,41,button,14,1:55.263
2013,15,41,bottas,15,1:38.141
2013,15,41,maldonado,16,1:38.011
2013,15,41,vergne,17,1:36.816
2013,15,41,chilton,18,1:39.485
2013,15,41,pic,19,1:38.281
2013,15,42,webber,1,1:38.820
2013,15,42,vettel,2,1:35.336
2013,15,42,grosjean,3,1:36.300
2013,15,42,hulkenberg,4,1:36.799
2013,15,42,alonso,5,1:36.323
2013,15,42,raikkonen,6,1:36.407
2013,15,42,gutierrez,7,1:37.139
2013,15,42,massa,8,1:37.418
2013,15,42,rosberg,9,1:37.049
2013,15,42,ricciardo,10,1:37.283
2013,15,42,perez,11,1:45.194
2013,15,42,resta,12,1:37.553
2013,15,42,button,13,1:36.235
2013,15,42,sutil,14,1:38.458
2013,15,42,bottas,15,1:38.248
2013,15,42,maldonado,16,1:38.408
2013,15,42,vergne,17,1:37.133
2013,15,42,chilton,18,1:38.943
2013,15,42,pic,19,1:38.154
2013,15,43,vettel,1,1:35.334
2013,15,43,grosjean,2,1:36.135
2013,15,43,webber,3,1:54.313
2013,15,43,hulkenberg,4,1:36.648
2013,15,43,alonso,5,1:36.855
2013,15,43,raikkonen,6,1:36.533
2013,15,43,gutierrez,7,1:37.095
2013,15,43,massa,8,1:37.571
2013,15,43,rosberg,9,1:36.847
2013,15,43,ricciardo,10,1:37.580
2013,15,43,resta,11,1:37.481
2013,15,43,button,12,1:36.174
2013,15,43,sutil,13,1:37.964
2013,15,43,bottas,14,1:37.856
2013,15,43,maldonado,15,1:38.134
2013,15,43,vergne,16,1:36.868
2013,15,43,perez,17,1:58.242
2013,15,43,chilton,18,1:38.760
2013,15,43,pic,19,1:37.814
2013,15,44,vettel,1,1:35.607
2013,15,44,grosjean,2,1:36.102
2013,15,44,webber,3,1:34.587
2013,15,44,hulkenberg,4,1:36.661
2013,15,44,alonso,5,1:36.507
2013,15,44,raikkonen,6,1:36.163
2013,15,44,gutierrez,7,1:37.241
2013,15,44,massa,8,1:37.613
2013,15,44,rosberg,9,1:37.623
2013,15,44,resta,10,1:37.798
2013,15,44,button,11,1:37.336
2013,15,44,ricciardo,12,1:40.783
2013,15,44,sutil,13,1:37.995
2013,15,44,bottas,14,1:38.068
2013,15,44,maldonado,15,1:37.910
2013,15,44,vergne,16,1:36.576
2013,15,44,perez,17,1:37.387
2013,15,44,chilton,18,1:38.738
2013,15,44,pic,19,1:37.676
2013,15,45,vettel,1,1:35.558
2013,15,45,grosjean,2,1:36.472
2013,15,45,webber,3,1:34.641
2013,15,45,hulkenberg,4,1:37.119
2013,15,45,alonso,5,1:36.585
2013,15,45,raikkonen,6,1:36.655
2013,15,45,gutierrez,7,1:37.053
2013,15,45,rosberg,8,1:37.786
2013,15,45,massa,9,1:38.565
2013,15,45,resta,10,1:37.753
2013,15,45,button,11,1:37.981
2013,15,45,sutil,12,1:37.875
2013,15,45,bottas,13,1:38.557
2013,15,45,maldonado,14,1:38.363
2013,15,45,vergne,15,1:37.232
2013,15,45,perez,16,1:36.372
2013,15,45,ricciardo,17,1:56.332
2013,15,45,chilton,18,1:38.713
2013,15,45,pic,19,1:37.934
2013,15,46,vettel,1,1:35.338
2013,15,46,grosjean,2,1:36.448
2013,15,46,webber,3,1:35.983
2013,15,46,alonso,4,1:36.395
2013,15,46,hulkenberg,5,1:37.825
2013,15,46,raikkonen,6,1:37.375
2013,15,46,gutierrez,7,1:37.027
2013,15,46,rosberg,8,1:34.650
2013,15,46,massa,9,1:37.779
2013,15,46,resta,10,1:37.446
2013,15,46,button,11,1:37.369
2013,15,46,sutil,12,1:38.105
2013,15,46,bottas,13,1:38.001
2013,15,46,maldonado,14,1:38.308
2013,15,46,vergne,15,1:38.210
2013,15,46,perez,16,1:35.845
2013,15,46,ricciardo,17,1:35.324
2013,15,46,pic,18,1:41.406
2013,15,46,chilton,19,1:45.063
2013,15,47,vettel,1,1:35.422
2013,15,47,grosjean,2,1:36.196
2013,15,47,webber,3,1:36.243
2013,15,47,alonso,4,1:36.857
2013,15,47,hulkenberg,5,1:37.214
2013,15,47,raikkonen,6,1:37.347
2013,15,47,gutierrez,7,1:37.457
2013,15,47,rosberg,8,1:35.879
2013,15,47,massa,9,1:37.787
2013,15,47,button,10,1:37.294
2013,15,47,resta,11,1:38.146
2013,15,47,sutil,12,1:38.241
2013,15,47,bottas,13,1:38.353
2013,15,47,vergne,14,1:37.673
2013,15,47,maldonado,15,1:39.333
2013,15,47,ricciardo,16,1:35.136
2013,15,47,perez,17,1:37.294
2013,15,47,pic,18,1:38.324
2013,15,47,chilton,19,1:39.775
2013,15,48,vettel,1,1:35.941
2013,15,48,grosjean,2,1:35.991
2013,15,48,webber,3,1:35.959
2013,15,48,alonso,4,1:37.293
2013,15,48,hulkenberg,5,1:37.211
2013,15,48,raikkonen,6,1:37.247
2013,15,48,gutierrez,7,1:36.792
2013,15,48,rosberg,8,1:35.932
2013,15,48,massa,9,1:38.156
2013,15,48,button,10,1:35.865
2013,15,48,resta,11,1:38.390
2013,15,48,sutil,12,1:39.349
2013,15,48,bottas,13,1:39.838
2013,15,48,vergne,14,1:39.887
2013,15,48,ricciardo,15,1:36.906
2013,15,48,maldonado,16,1:40.188
2013,15,48,perez,17,1:36.692
2013,15,48,pic,18,1:38.218
2013,15,48,chilton,19,1:41.232
2013,15,49,vettel,1,1:37.225
2013,15,49,grosjean,2,1:36.544
2013,15,49,webber,3,1:36.525
2013,15,49,alonso,4,1:36.688
2013,15,49,hulkenberg,5,1:37.159
2013,15,49,raikkonen,6,1:36.754
2013,15,49,gutierrez,7,1:37.356
2013,15,49,rosberg,8,1:37.456
2013,15,49,massa,9,1:37.512
2013,15,49,button,10,1:36.035
2013,15,49,resta,11,1:38.276
2013,15,49,sutil,12,1:39.182
2013,15,49,bottas,13,1:38.879
2013,15,49,vergne,14,1:38.645
2013,15,49,ricciardo,15,1:38.648
2013,15,49,perez,16,1:37.473
2013,15,49,maldonado,17,1:39.491
2013,15,49,pic,18,1:37.770
2013,15,49,chilton,19,1:41.077
2013,15,50,vettel,1,1:35.689
2013,15,50,grosjean,2,1:36.358
2013,15,50,webber,3,1:36.385
2013,15,50,alonso,4,1:36.907
2013,15,50,hulkenberg,5,1:37.319
2013,15,50,raikkonen,6,1:37.378
2013,15,50,gutierrez,7,1:36.499
2013,15,50,rosberg,8,1:36.668
2013,15,50,massa,9,1:37.813
2013,15,50,button,10,1:35.887
2013,15,50,resta,11,1:38.578
2013,15,50,sutil,12,1:41.986
2013,15,50,vergne,13,1:36.581
2013,15,50,ricciardo,14,1:37.959
2013,15,50,bottas,15,1:40.124
2013,15,50,perez,16,1:40.411
2013,15,50,maldonado,17,1:41.045
2013,15,50,pic,18,1:37.739
2013,15,50,chilton,19,1:39.792
2013,15,51,vettel,1,1:35.993
2013,15,51,grosjean,2,1:37.476
2013,15,51,webber,3,1:37.231
2013,15,51,alonso,4,1:36.943
2013,15,51,raikkonen,5,1:37.834
2013,15,51,hulkenberg,6,1:38.487
2013,15,51,gutierrez,7,1:37.059
2013,15,51,rosberg,8,1:36.797
2013,15,51,massa,9,1:39.081
2013,15,51,button,10,1:37.237
2013,15,51,resta,11,1:38.640
2013,15,51,vergne,12,1:36.014
2013,15,51,ricciardo,13,1:37.364
2013,15,51,sutil,14,1:44.626
2013,15,51,bottas,15,1:41.214
2013,15,51,perez,16,1:40.020
2013,15,51,maldonado,17,1:39.569
2013,15,51,pic,18,1:37.489
2013,15,51,chilton,19,1:40.437
2013,15,52,vettel,1,1:35.819
2013,15,52,webber,2,1:36.221
2013,15,52,grosjean,3,1:37.906
2013,15,52,alonso,4,1:36.977
2013,15,52,raikkonen,5,1:35.933
2013,15,52,hulkenberg,6,1:38.115
2013,15,52,gutierrez,7,1:36.961
2013,15,52,rosberg,8,1:37.141
2013,15,52,button,9,1:35.779
2013,15,52,massa,10,1:39.721
2013,15,52,resta,11,1:38.754
2013,15,52,vergne,12,1:35.895
2013,15,52,ricciardo,13,1:35.020
2013,15,52,sutil,14,1:41.449
2013,15,52,perez,15,1:41.250
2013,15,52,maldonado,16,1:41.355
2013,15,52,bottas,17,1:44.076
2013,15,52,pic,18,1:37.847
2013,15,52,chilton,19,1:42.658
2013,15,53,vettel,1,1:37.410
2013,15,53,webber,2,1:35.479
2013,15,53,grosjean,3,1:36.747
2013,15,53,alonso,4,1:37.136
2013,15,53,raikkonen,5,1:36.347
2013,15,53,hulkenberg,6,1:38.144
2013,15,53,gutierrez,7,1:36.816
2013,15,53,rosberg,8,1:36.723
2013,15,53,button,9,1:35.549
2013,15,53,massa,10,1:40.141
2013,15,53,resta,11,1:41.012
2013,16,1,vettel,1,1:32.771
2013,16,1,massa,2,1:35.261
2013,16,1,rosberg,3,1:36.003
2013,16,1,hamilton,4,1:36.592
2013,16,1,hulkenberg,5,1:37.178
2013,16,1,raikkonen,6,1:37.600
2013,16,1,webber,7,1:38.171
2013,16,1,perez,8,1:38.803
2013,16,1,ricciardo,9,1:39.529
2013,16,1,alonso,10,1:40.693
2013,16,1,sutil,11,1:41.562
2013,16,1,maldonado,12,1:42.128
2013,16,1,button,13,1:42.416
2013,16,1,gutierrez,14,1:43.160
2013,16,1,resta,15,1:43.709
2013,16,1,grosjean,16,1:43.765
2013,16,1,bottas,17,1:43.771
2013,16,1,jules_bianchi,18,1:44.613
2013,16,1,chilton,19,1:45.185
2013,16,1,vergne,20,1:45.281
2013,16,1,pic,21,2:11.024
2013,16,1,garde,22,2:42.390
2013,16,2,vettel,1,1:34.399
2013,16,2,massa,2,1:32.981
2013,16,2,rosberg,3,1:33.101
2013,16,2,hamilton,4,1:33.278
2013,16,2,hulkenberg,5,1:33.703
2013,16,2,raikkonen,6,1:33.824
2013,16,2,webber,7,1:34.156
2013,16,2,perez,8,1:34.165
2013,16,2,ricciardo,9,1:34.622
2013,16,2,sutil,10,1:35.887
2013,16,2,button,11,1:35.341
2013,16,2,maldonado,12,1:36.278
2013,16,2,gutierrez,13,1:35.913
2013,16,2,grosjean,14,1:35.523
2013,16,2,alonso,15,1:38.865
2013,16,2,bottas,16,1:36.117
2013,16,2,jules_bianchi,17,1:36.235
2013,16,2,chilton,18,1:37.351
2013,16,2,resta,19,1:53.339
2013,16,2,vergne,20,1:53.633
2013,16,2,pic,21,2:02.121
2013,16,3,massa,1,1:32.706
2013,16,3,rosberg,2,1:32.990
2013,16,3,hamilton,3,1:33.063
2013,16,3,hulkenberg,4,1:33.480
2013,16,3,raikkonen,5,1:33.279
2013,16,3,webber,6,1:33.131
2013,16,3,perez,7,1:33.752
2013,16,3,ricciardo,8,1:34.155
2013,16,3,button,9,1:33.855
2013,16,3,sutil,10,1:35.235
2013,16,3,maldonado,11,1:34.926
2013,16,3,grosjean,12,1:35.038
2013,16,3,gutierrez,13,1:35.535
2013,16,3,bottas,14,1:35.393
2013,16,3,jules_bianchi,15,1:35.570
2013,16,3,chilton,16,1:36.102
2013,16,3,vettel,17,1:52.178
2013,16,3,resta,18,1:33.268
2013,16,3,vergne,19,1:33.514
2013,16,3,alonso,20,1:58.816
2013,16,3,pic,21,1:36.043
2013,16,4,massa,1,1:32.716
2013,16,4,rosberg,2,1:32.746
2013,16,4,hamilton,3,1:33.097
2013,16,4,hulkenberg,4,1:33.713
2013,16,4,raikkonen,5,1:33.935
2013,16,4,webber,6,1:33.813
2013,16,4,perez,7,1:33.548
2013,16,4,ricciardo,8,1:34.133
2013,16,4,button,9,1:33.599
2013,16,4,sutil,10,1:33.957
2013,16,4,grosjean,11,1:33.374
2013,16,4,maldonado,12,1:34.816
2013,16,4,gutierrez,13,1:34.349
2013,16,4,bottas,14,1:34.445
2013,16,4,jules_bianchi,15,1:35.967
2013,16,4,vettel,16,1:33.208
2013,16,4,chilton,17,1:36.947
2013,16,4,resta,18,1:33.317
2013,16,4,vergne,19,1:33.688
2013,16,4,alonso,20,1:32.814
2013,16,4,pic,21,1:35.752
2013,16,5,massa,1,1:32.921
2013,16,5,rosberg,2,1:33.049
2013,16,5,hamilton,3,1:33.318
2013,16,5,raikkonen,4,1:33.771
2013,16,5,webber,5,1:33.634
2013,16,5,hulkenberg,6,1:35.785
2013,16,5,perez,7,1:33.736
2013,16,5,ricciardo,8,1:33.925
2013,16,5,button,9,1:33.615
2013,16,5,sutil,10,1:33.819
2013,16,5,grosjean,11,1:33.571
2013,16,5,maldonado,12,1:34.182
2013,16,5,gutierrez,13,1:34.483
2013,16,5,bottas,14,1:34.459
2013,16,5,vettel,15,1:32.874
2013,16,5,chilton,16,1:35.982
2013,16,5,jules_bianchi,17,1:39.184
2013,16,5,resta,18,1:33.674
2013,16,5,vergne,19,1:33.635
2013,16,5,alonso,20,1:32.802
2013,16,5,pic,21,1:35.686
2013,16,6,massa,1,1:33.056
2013,16,6,rosberg,2,1:33.161
2013,16,6,hamilton,3,1:33.381
2013,16,6,webber,4,1:32.419
2013,16,6,raikkonen,5,1:34.149
2013,16,6,perez,6,1:33.458
2013,16,6,ricciardo,7,1:33.871
2013,16,6,sutil,8,1:33.882
2013,16,6,grosjean,9,1:33.485
2013,16,6,button,10,1:37.029
2013,16,6,maldonado,11,1:33.663
2013,16,6,gutierrez,12,1:33.629
2013,16,6,bottas,13,1:33.803
2013,16,6,vettel,14,1:33.119
2013,16,6,hulkenberg,15,1:53.603
2013,16,6,chilton,16,1:36.197
2013,16,6,resta,17,1:33.380
2013,16,6,vergne,18,1:33.637
2013,16,6,alonso,19,1:32.658
2013,16,6,jules_bianchi,20,2:05.970
2013,16,6,pic,21,1:35.502
2013,16,7,massa,1,1:33.054
2013,16,7,hamilton,2,1:33.334
2013,16,7,rosberg,3,1:35.393
2013,16,7,webber,4,1:32.566
2013,16,7,perez,5,1:33.159
2013,16,7,ricciardo,6,1:33.729
2013,16,7,raikkonen,7,1:37.506
2013,16,7,grosjean,8,1:32.911
2013,16,7,sutil,9,1:34.450
2013,16,7,maldonado,10,1:33.653
2013,16,7,gutierrez,11,1:33.813
2013,16,7,vettel,12,1:32.771
2013,16,7,bottas,13,1:34.527
2013,16,7,hulkenberg,14,1:32.611
2013,16,7,chilton,15,1:35.892
2013,16,7,resta,16,1:33.923
2013,16,7,vergne,17,1:33.351
2013,16,7,button,18,1:51.455
2013,16,7,alonso,19,1:32.900
2013,16,7,jules_bianchi,20,1:35.612
2013,16,7,pic,21,1:34.996
2013,16,8,massa,1,1:35.208
2013,16,8,webber,2,1:32.398
2013,16,8,hamilton,3,1:35.704
2013,16,8,perez,4,1:33.209
2013,16,8,ricciardo,5,1:33.607
2013,16,8,grosjean,6,1:33.036
2013,16,8,sutil,7,1:33.833
2013,16,8,vettel,8,1:32.540
2013,16,8,gutierrez,9,1:34.256
2013,16,8,maldonado,10,1:36.190
2013,16,8,bottas,11,1:34.053
2013,16,8,rosberg,12,1:52.158
2013,16,8,hulkenberg,13,1:32.850
2013,16,8,resta,14,1:33.375
2013,16,8,raikkonen,15,1:56.029
2013,16,8,chilton,16,1:36.943
2013,16,8,vergne,17,1:34.885
2013,16,8,button,18,1:34.742
2013,16,8,alonso,19,1:33.262
2013,16,8,jules_bianchi,20,1:35.230
2013,16,8,pic,21,1:35.214
2013,16,9,webber,1,1:31.828
2013,16,9,perez,2,1:32.663
2013,16,9,ricciardo,3,1:33.199
2013,16,9,grosjean,4,1:33.574
2013,16,9,sutil,5,1:33.442
2013,16,9,vettel,6,1:32.610
2013,16,9,gutierrez,7,1:33.097
2013,16,9,massa,8,1:52.235
2013,16,9,bottas,9,1:34.750
2013,16,9,rosberg,10,1:33.213
2013,16,9,hamilton,11,1:52.127
2013,16,9,hulkenberg,12,1:33.442
2013,16,9,resta,13,1:33.131
2013,16,9,raikkonen,14,1:31.895
2013,16,9,button,15,1:33.343
2013,16,9,vergne,16,1:34.840
2013,16,9,alonso,17,1:34.110
2013,16,9,chilton,18,1:37.862
2013,16,9,maldonado,19,1:54.799
2013,16,9,jules_bianchi,20,1:35.047
2013,16,9,pic,21,1:34.970
2013,16,10,webber,1,1:31.699
2013,16,10,perez,2,1:32.283
2013,16,10,ricciardo,3,1:33.161
2013,16,10,grosjean,4,1:33.298
2013,16,10,vettel,5,1:31.939
2013,16,10,sutil,6,1:33.821
2013,16,10,gutierrez,7,1:32.935
2013,16,10,massa,8,1:32.440
2013,16,10,rosberg,9,1:33.811
2013,16,10,bottas,10,1:35.072
2013,16,10,hamilton,11,1:33.049
2013,16,10,hulkenberg,12,1:32.988
2013,16,10,resta,13,1:32.963
2013,16,10,raikkonen,14,1:32.501
2013,16,10,button,15,1:33.001
2013,16,10,vergne,16,1:34.083
2013,16,10,alonso,17,1:34.001
2013,16,10,chilton,18,1:35.233
2013,16,10,maldonado,19,1:33.700
2013,16,10,jules_bianchi,20,1:34.932
2013,16,10,pic,21,1:34.860
2013,16,11,webber,1,1:31.548
2013,16,11,perez,2,1:32.765
2013,16,11,ricciardo,3,1:33.116
2013,16,11,vettel,4,1:31.358
2013,16,11,grosjean,5,1:33.985
2013,16,11,sutil,6,1:33.127
2013,16,11,gutierrez,7,1:33.025
2013,16,11,massa,8,1:32.578
2013,16,11,rosberg,9,1:32.924
2013,16,11,bottas,10,1:33.168
2013,16,11,hamilton,11,1:33.190
2013,16,11,hulkenberg,12,1:32.940
2013,16,11,raikkonen,13,1:32.265
2013,16,11,resta,14,1:34.371
2013,16,11,button,15,1:33.563
2013,16,11,alonso,16,1:32.443
2013,16,11,vergne,17,1:34.622
2013,16,11,maldonado,18,1:33.460
2013,16,11,chilton,19,1:36.262
2013,16,11,jules_bianchi,20,1:34.902
2013,16,11,pic,21,1:34.758
2013,16,12,webber,1,1:31.416
2013,16,12,perez,2,1:32.263
2013,16,12,ricciardo,3,1:33.149
2013,16,12,vettel,4,1:31.578
2013,16,12,grosjean,5,1:33.000
2013,16,12,sutil,6,1:32.974
2013,16,12,gutierrez,7,1:33.072
2013,16,12,massa,8,1:32.808
2013,16,12,rosberg,9,1:32.436
2013,16,12,bottas,10,1:32.846
2013,16,12,hamilton,11,1:33.001
2013,16,12,hulkenberg,12,1:32.743
2013,16,12,raikkonen,13,1:32.283
2013,16,12,resta,14,1:33.026
2013,16,12,alonso,15,1:33.447
2013,16,12,vergne,16,1:33.434
2013,16,12,button,17,1:37.356
2013,16,12,maldonado,18,1:33.391
2013,16,12,chilton,19,1:35.061
2013,16,12,jules_bianchi,20,1:34.860
2013,16,12,pic,21,1:34.981
2013,16,13,webber,1,1:31.844
2013,16,13,perez,2,1:32.083
2013,16,13,vettel,3,1:31.086
2013,16,13,ricciardo,4,1:34.298
2013,16,13,sutil,5,1:32.795
2013,16,13,gutierrez,6,1:33.004
2013,16,13,grosjean,7,1:36.059
2013,16,13,massa,8,1:33.162
2013,16,13,rosberg,9,1:32.229
2013,16,13,bottas,10,1:33.309
2013,16,13,hamilton,11,1:33.158
2013,16,13,hulkenberg,12,1:33.087
2013,16,13,raikkonen,13,1:32.440
2013,16,13,resta,14,1:33.054
2013,16,13,alonso,15,1:31.687
